         346243831 function calls (346237329 primitive calls) in 381.752 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.001    0.001 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\xml\__init__.py:8(lxml_available)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\colors.py:213(RGBPercent)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\effect.py:216(InnerShadowEffect)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\workbook\_writer.py:47(WorkbookWriter)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chartsheet\views.py:37(ChartsheetViewList)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\formats\csvs.py:122(_initialize_quotechar)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\numpy\core\_asarray.py:110(asanyarray)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\related.py:7(Related)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\fill.py:166(PathShadeProperties)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\data_source.py:119(StrData)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\drawing.py:7(Drawing)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\table.py:616(AutoSortScope)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\workbook\external_link\external.py:63(ExternalSheetData)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:433(spec_from_loader)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\cell\cell.py:297(MergedCell)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\descriptors\sequence.py:11(Sequence)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\filters.py:183(Top10)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\_reader.py:337(WorksheetReader)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\text.py:286(Spacing)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\table.py:439(ChartFormat)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\formats\format.py:569(_initialize_sparsify)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\styleable.py:19(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\hyperlink.py:38(HyperlinkList)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\data_source.py:138(StrRef)
        9    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\cell_style.py:23(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\image.py:21(Image)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\effect.py:69(FillOverlayEffect)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\graphic.py:84(NonVisualGraphicFrame)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\fields.py:43(TupleList)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\cache.py:79(PivotDimension)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\xml\etree\ElementTree.py:1437(XMLParser)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\fills.py:122(Stop)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\packaging\relationship.py:55(RelationshipList)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\table.py:30(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\xdr.py:10(XDRPoint2D)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\layout.py:61(Layout)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\text.py:301(AutonumberBullet)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\data_source.py:185(MultiLevelStrData)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\filters.py:88(IconFilter)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\pagebreak.py:86(ColBreak)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\workbook\external_reference.py:11(ExternalReference)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\workbook\external_link\external.py:48(ExternalRow)
        2    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        7    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\common.py:101(__enter__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\descriptors\base.py:27(Typed)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\fill.py:98(StretchInfoProperties)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\properties.py:106(NonVisualDrawingShapeProps)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\graphic.py:69(NonVisualGraphicFrameProperties)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\table.py:604(RowColField)
        6    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\typing.py:351(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\descriptors\base.py:258(DateTime)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\views.py:134(SheetViewList)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\effect.py:150(EffectContainer)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\workbook\external_link\external.py:105(ExternalDefinedName)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chartsheet\publish.py:45(WebPublishItems)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\formats\format.py:601(_initialize_colspace)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\fonts.py:27(_no_value)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\spreadsheet_drawing.py:47(AnchorClientData)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\fill.py:150(LinearShadeProperties)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\relation.py:9(ChartRelation)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chartsheet\custom.py:51(CustomChartsheetViews)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\cache.py:931(WorksheetSource)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\chartspace.py:121(ExternalData)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\sre_parse.py:162(__delitem__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\geometry.py:138(SphereCoords)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\properties.py:90(NonVisualGroupDrawingShapeProps)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chartsheet\relation.py:11(SheetBackgroundPicture)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\fields.py:27(Tuple)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\cache.py:640(DiscretePr)
        5    0.000    0.000    0.000    0.000 {method 'pop' of 'set' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\common.py:156(not_none)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\xlrd\sheet.py:2128(Note)
        1    0.000    0.000    0.001    0.001 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\xml\__init__.py:29(defusedxml_available)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\xml\etree\ElementTree.py:1249(XMLPullParser)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\named_styles.py:272(sort_fn)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\filters.py:150(CustomFilter)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\geometry.py:389(GeomRect)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\connector.py:63(ConnectorNonVisual)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\typing.py:481(__hash__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\merge.py:55(MergedCellRange)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\descriptors.py:32(NumberFormatDescriptor)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\surface_chart.py:101(SurfaceChart)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\connector.py:102(ShapeMeta)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\picture.py:91(PictureNonVisual)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\line.py:73(DashStopList)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\data_source.py:157(NumDataSource)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\cache.py:194(Query)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\copy.py:111(_copy_immutable)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\formatting\formatting.py:57(ConditionalFormattingList)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\properties.py:32(PageSetupProperties)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\workbook\smart_tags.py:30(SmartTagList)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\table.py:163(PivotFilters)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1029(__init__)
       12    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\workbook\workbook.py:141(write_only)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\descriptors\excel.py:68(ExtensionList)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\utils\escape.py:5(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\filters.py:166(CustomFilters)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\geometry.py:221(Vector3D)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\properties.py:159(NonVisualGroupShape)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\cache.py:476(GroupLevels)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\xlrd\formatting.py:166(Font)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\xml\etree\ElementTree.py:495(QName)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\_chart.py:26(AxId)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\surface_chart.py:42(BandFormatList)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\connector.py:21(Connection)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\packaging\workbook.py:78(PivotCache)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\cache.py:64(MeasureGroup)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\cache.py:158(ServerFormat)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\cache.py:503(FieldsUsage)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:740(create_module)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\xlrd\formatting.py:154(EqNeAttrs)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\cell_style.py:184(__getitem__)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\workbook\child.py:55(parent)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\filters.py:106(ColorFilter)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\effect.py:48(HSLEffect)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\text.py:612(TextNormalAutofit)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\table.py:80(RowHierarchiesUsage)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\cache.py:890(Page)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\codecs.py:1062(make_identity_dict)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\typing.py:618(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\descriptors\base.py:233(MatchPattern)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\named_styles.py:173(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\dimensions.py:282(SheetDimension)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\effect.py:107(BlurEffect)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\text.py:564(GeomGuide)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\data_source.py:104(StrVal)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\cache.py:430(Groups)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\urllib\parse.py:394(_checknetloc)
        1    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\xlrd\formatting.py:1106(XFBorder)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\table.py:31(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\effect.py:33(LuminanceEffect)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\geometry.py:239(Point3D)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\text.py:493(LineBreak)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\pie_chart.py:76(PieChart3D)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\graphic.py:122(GraphicObject)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\packaging\manifest.py:62(Override)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\workbook\external_link\external.py:93(ExternalSheetNames)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\cache.py:211(QueryCache)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\cache.py:261(OLAPSets)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\styleable.py:38(NumberFormatDescriptor)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\mimetypes.py:58(MimeTypes)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\descriptors\base.py:91(Min)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\utils\indexed_list.py:4(IndexedList)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\text.py:276(TabStopList)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\xdr.py:17(XDRPositiveSize2D)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\connector.py:34(ConnectorLocking)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\descriptors\base.py:71(Max)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\xml\etree\ElementTree.py:1361(TreeBuilder)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\cell\read_only.py:119(EmptyCell)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\sre_parse.py:288(seek)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\formats\format.py:537(is_truncated_horizontally)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\descriptors\base.py:201(Default)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\fills.py:51(Fill)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\copier.py:9(WorksheetCopy)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\data_source.py:171(Level)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\cache.py:371(GroupMember)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\numpy\core\shape_base.py:208(_arrays_for_stack_dispatcher)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\typing.py:638(copy_with)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\typing.py:660(__eq__)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\formats\format.py:541(is_truncated_vertically)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\styleable.py:17(StyleDescriptor)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\geometry.py:448(GeomGuide)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\text.py:577(GeomGuideList)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\_constants.py:5(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\xlrd\formatting.py:1246(XF)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\descriptors\base.py:116(Set)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\named_styles.py:163(NamedStyleList)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\formatting\rule.py:119(ColorScale)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\comments\comments.py:4(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\geometry.py:559(FontReference)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\descriptors.py:18(NestedGapAmount)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\packaging\core.py:22(NestedDateTime)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\workbook\external_link\external.py:81(ExternalSheetDataSet)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\xlrd\compdoc.py:32(DirNode)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\xlrd\compdoc.py:74(CompDoc)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\xlrd\sheet.py:2163(Hyperlink)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\descriptors\base.py:216(Alias)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\descriptors\nested.py:23(Nested)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\workbook\child.py:22(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\geometry.py:379(Path2DList)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\geometry.py:434(ConnectionSiteList)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\geometry.py:461(GeomGuideList)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\typing.py:473(__eq__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\xlrd\sheet.py:2324(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\descriptors\base.py:16(Descriptor)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\descriptors\base.py:61(Convertible)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\descriptors\sequence.py:47(ValueSequence)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\xml\etree\ElementTree.py:1139(_ListDataStream)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\effect.py:163(AlphaModulateEffect)
